,StandNumber,Station,YEAR,Name,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_1,Latitude_D,Longitude_,RASTERVALU,FID_,AGENT,SEVERITY,HECT,REGION,COMMENT,Shape_Leng,Shape_Area,StandName,X,StationID,Date,Time,Round,PointCountID
4753,66,1,2017,66_1,0,178,113,3211.199071,178,60.11568,-123.15967,6,113,SBW,L,178.946862,Dehcho,NA,6079.467693,1735111.377,,3405,178,"Sunday, June 18, 2017",734,2,4614
4754,66,2,1998,66_2,0,179,23,29795.49173,179,60.11382,-123.15559,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,NA,NA,NA,NA,NA,NA
4755,66,2,1999,66_2,0,179,29,31713.69235,179,60.11382,-123.15559,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,3407,179,"Sunday, June 06, 1999",601,1,1328
4756,66,2,1999,66_2,0,179,29,31713.69235,179,60.11382,-123.15559,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,3408,179,"Friday, June 18, 1999",536,2,1329
4757,66,2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3410,179,"Monday, June 19, 2000",637,2,1331
4758,66,2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3409,179,"Wednesday, June 07, 2000",459,1,1330
4759,66,2,2001,66_2,0,179,260,97.37097374,179,60.11382,-123.15559,6,260,SBW,L,14459.24944,Dehcho,NA,273212.2745,139452275.5,,3411,179,"Wednesday, June 06, 2001",630,1,1332
4760,66,2,2001,66_2,0,179,260,97.37097374,179,60.11382,-123.15559,6,260,SBW,L,14459.24944,Dehcho,NA,273212.2745,139452275.5,,3406,179,"Tuesday, June 19, 2001",644,2,1327
4761,66,2,2002,66_2,0,179,212,3501.925344,179,60.11382,-123.15559,6,212,SBW,L,319.2952868,Dehcho,NA,8797.600845,3079120.193,,3412,179,"Monday, June 10, 2002",556,1,1536
4762,66,2,2002,66_2,0,179,212,3501.925344,179,60.11382,-123.15559,6,212,SBW,L,319.2952868,Dehcho,NA,8797.600845,3079120.193,,3413,179,"Thursday, June 20, 2002",451,2,1783
4763,66,2,2003,66_2,0,179,211,5413.591806,179,60.11382,-123.15559,6,211,SBW,L,968.6258826,Dehcho,NA,15598.26843,9686258.826,,NA,NA,NA,NA,NA,NA
4764,66,2,2004,66_2,0,179,1,527681.5946,179,60.11382,-123.15559,6,1,SBW,M,630.4147843,Wood Buffalo,NA,15417.58492,6304147.843,,NA,NA,NA,NA,NA,NA
4765,66,2,2005,66_2,0,179,24,6112.537123,179,60.11382,-123.15559,6,24,SBW,L,703.9991309,Dehcho,NA,13882.03874,6789859.528,,3415,179,"Sunday, June 19, 2005",624,2,2491
4766,66,2,2005,66_2,0,179,24,6112.537123,179,60.11382,-123.15559,6,24,SBW,L,703.9991309,Dehcho,NA,13882.03874,6789859.528,,3414,179,"Thursday, June 09, 2005",614,1,2289
4767,66,2,2008,66_2,0,179,74,10408.30272,179,60.11382,-123.15559,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3416,179,"Saturday, June 21, 2008",523,2,2989
4768,66,2,2008,66_2,0,179,74,10408.30272,179,60.11382,-123.15559,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3417,179,"Wednesday, June 04, 2008",836,1,3085
4769,66,2,2009,66_2,0,179,35,196101.0752,179,60.11382,-123.15559,6,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
4770,66,2,2010,66_2,0,179,259,196021.9272,179,60.11382,-123.15559,6,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
4771,66,2,2011,66_2,0,179,5,199099.4603,179,60.11382,-123.15559,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3419,179,"Wednesday, June 08, 2011",819,1,3428
4772,66,2,2011,66_2,0,179,5,199099.4603,179,60.11382,-123.15559,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3418,179,"Sunday, June 19, 2011",719,2,3293
4773,66,2,2012,66_2,0,179,317,201496.599,179,60.11382,-123.15559,6,317,SBW,M,86.50976161,Nahanni,NA,3656.576227,865097.6161,,NA,NA,NA,NA,NA,NA
4774,66,2,2013,66_2,0,179,310,167047.8022,179,60.11382,-123.15559,6,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
4775,66,2,2014,66_2,0,179,273,120815.7086,179,60.11382,-123.15559,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3421,179,"Thursday, June 12, 2014",653,2,3858
4776,66,2,2014,66_2,0,179,273,120815.7086,179,60.11382,-123.15559,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3420,179,"Thursday, June 05, 2014",648,1,3632
4777,66,2,2015,66_2,0,179,24,183399.5526,179,60.11382,-123.15559,6,24,SBW,M,8.102081322,Dehcho,NA,1199.665683,81276.83504,,NA,NA,NA,NA,NA,NA
4778,66,2,2016,66_2,0,179,41,6562.258315,179,60.11382,-123.15559,6,41,SBW,M,165.81,Dehcho,NA,5988.362557,1658096.264,,NA,NA,NA,NA,NA,NA
4779,66,2,2017,66_2,0,179,113,3475.976838,179,60.11382,-123.15559,6,113,SBW,L,178.946862,Dehcho,NA,6079.467693,1735111.377,,3423,179,"Sunday, June 18, 2017",702,2,4615
4780,66,2,2017,66_2,0,179,113,3475.976838,179,60.11382,-123.15559,6,113,SBW,L,178.946862,Dehcho,NA,6079.467693,1735111.377,,3422,179,"Monday, June 05, 2017",733,1,4416
4781,66,3,1998,66_3,0,180,23,30082.73838,180,60.11194,-123.15119,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,NA,NA,NA,NA,NA,NA
4782,66,3,1999,66_3,0,180,29,31997.28294,180,60.11194,-123.15119,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,3429,180,"Friday, June 18, 1999",559,2,1338
4783,66,3,1999,66_3,0,180,29,31997.28294,180,60.11194,-123.15119,6,29,SBW,L,27243.95255,Dehcho,NA,232170.4711,262812502.2,,3428,180,"Sunday, June 06, 1999",624,1,1337
4784,66,3,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3426,180,"Monday, June 19, 2000",609,2,1335
4785,66,3,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3427,180,"Wednesday, June 07, 2000",525,1,1336
4786,66,3,2001,66_3,0,180,260,325.7376182,180,60.11194,-123.15119,6,260,SBW,L,14459.24944,Dehcho,NA,273212.2745,139452275.5,,3425,180,"Wednesday, June 06, 2001",611,1,1334
4787,66,3,2001,66_3,0,180,260,325.7376182,180,60.11194,-123.15119,6,260,SBW,L,14459.24944,Dehcho,NA,273212.2745,139452275.5,,3424,180,"Tuesday, June 19, 2001",704,2,1333
4788,66,3,2002,66_3,0,180,212,3271.15346,180,60.11194,-123.15119,6,212,SBW,L,319.2952868,Dehcho,NA,8797.600845,3079120.193,,3431,180,"Thursday, June 20, 2002",511,2,1784
4789,66,3,2002,66_3,0,180,212,3271.15346,180,60.11194,-123.15119,6,212,SBW,L,319.2952868,Dehcho,NA,8797.600845,3079120.193,,3430,180,"Monday, June 10, 2002",618,1,1537
4790,66,3,2003,66_3,0,180,211,5131.84474,180,60.11194,-123.15119,6,211,SBW,L,968.6258826,Dehcho,NA,15598.26843,9686258.826,,NA,NA,NA,NA,NA,NA
4791,66,3,2004,66_3,0,180,1,527459.2182,180,60.11194,-123.15119,6,1,SBW,M,630.4147843,Wood Buffalo,NA,15417.58492,6304147.843,,NA,NA,NA,NA,NA,NA
4792,66,3,2005,66_3,0,180,24,5894.121122,180,60.11194,-123.15119,6,24,SBW,L,703.9991309,Dehcho,NA,13882.03874,6789859.528,,3433,180,"Sunday, June 19, 2005",601,2,2490
4793,66,3,2005,66_3,0,180,24,5894.121122,180,60.11194,-123.15119,6,24,SBW,L,703.9991309,Dehcho,NA,13882.03874,6789859.528,,3432,180,"Thursday, June 09, 2005",632,1,2290
4794,66,3,2008,66_3,0,180,74,10131.73966,180,60.11194,-123.15119,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3435,180,"Wednesday, June 04, 2008",902,1,3086
4795,66,3,2008,66_3,0,180,74,10131.73966,180,60.11194,-123.15119,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3434,180,"Saturday, June 21, 2008",545,2,2990
4796,66,3,2009,66_3,0,180,35,196410.2437,180,60.11194,-123.15119,6,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
4797,66,3,2010,66_3,0,180,259,196330.2887,180,60.11194,-123.15119,6,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
4798,66,3,2011,66_3,0,180,5,199411.3325,180,60.11194,-123.15119,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3437,180,"Wednesday, June 08, 2011",848,1,3429
4799,66,3,2011,66_3,0,180,5,199411.3325,180,60.11194,-123.15119,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3436,180,"Sunday, June 19, 2011",657,2,3292
4800,66,3,2012,66_3,0,180,317,201811.6867,180,60.11194,-123.15119,6,317,SBW,M,86.50976161,Nahanni,NA,3656.576227,865097.6161,,NA,NA,NA,NA,NA,NA
4801,66,3,2013,66_3,0,180,310,167110.7302,180,60.11194,-123.15119,6,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
4802,66,3,2014,66_3,0,180,273,121074.1236,180,60.11194,-123.15119,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3439,180,"Thursday, June 12, 2014",713,2,3859
4803,66,3,2014,66_3,0,180,273,121074.1236,180,60.11194,-123.15119,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3438,180,"Thursday, June 05, 2014",710,1,3633
4804,66,3,2015,66_3,0,180,24,183459.9425,180,60.11194,-123.15119,6,24,SBW,M,8.102081322,Dehcho,NA,1199.665683,81276.83504,,NA,NA,NA,NA,NA,NA
4805,66,3,2016,66_3,0,180,41,6833.657832,180,60.11194,-123.15119,6,41,SBW,M,165.81,Dehcho,NA,5988.362557,1658096.264,,NA,NA,NA,NA,NA,NA
4806,66,3,2017,66_3,0,180,113,3763.910319,180,60.11194,-123.15119,6,113,SBW,L,178.946862,Dehcho,NA,6079.467693,1735111.377,,3441,180,"Sunday, June 18, 2017",632,2,4616
4807,66,3,2017,66_3,0,180,113,3763.910319,180,60.11194,-123.15119,6,113,SBW,L,178.946862,Dehcho,NA,6079.467693,1735111.377,,3440,180,"Monday, June 05, 2017",653,1,4418
4808,67,1,1998,67_1,0,181,23,41714.66757,181,60.56067,-123.48484,14,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,NA,NA,NA,NA,NA,NA
4809,67,1,1999,67_1,0,181,44,18719.33682,181,60.56067,-123.48484,14,44,SBW,L,16976.39919,Dehcho,NA,319894.3682,163962650.7,,3442,181,"Wednesday, June 09, 1999",633,1,1339
4810,67,1,1999,67_1,0,181,44,18719.33682,181,60.56067,-123.48484,14,44,SBW,L,16976.39919,Dehcho,NA,319894.3682,163962650.7,,3445,181,"Saturday, June 19, 1999",655,2,1342
4811,67,1,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3446,181,"Thursday, June 08, 2000",729,1,1343
4812,67,1,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3447,181,"Saturday, June 17, 2000",726,2,1344
4813,67,1,2001,67_1,0,181,2511,0,181,60.56067,-123.48484,14,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,3444,181,"Tuesday, June 12, 2001",512,1,1341
4814,67,1,2001,67_1,0,181,2511,0,181,60.56067,-123.48484,14,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,3443,181,"Thursday, June 21, 2001",500,2,1340
4815,67,1,2002,67_1,0,181,1692,0,181,60.56067,-123.48484,14,1692,SBW,M,11797.96414,Dehcho,NA,241194.3682,113977484.6,,3449,181,"Friday, June 14, 2002",630,2,1654
4816,67,1,2002,67_1,0,181,1692,0,181,60.56067,-123.48484,14,1692,SBW,M,11797.96414,Dehcho,NA,241194.3682,113977484.6,,3448,181,"Thursday, June 06, 2002",459,1,1432
4817,67,1,2003,67_1,0,181,382,0,181,60.56067,-123.48484,14,382,SBW,L,348.6127406,Dehcho,NA,11294.44969,3486127.406,,NA,NA,NA,NA,NA,NA
4818,67,1,2004,67_1,0,181,0,543300.2616,181,60.56067,-123.48484,14,0,SBW,M,188.878788,Wood Buffalo,NA,5432.852883,1888787.88,,NA,NA,NA,NA,NA,NA
4819,67,1,2005,67_1,0,181,26,44884.70367,181,60.56067,-123.48484,14,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,3450,181,"Sunday, June 12, 2005",501,1,2291
4820,67,1,2005,67_1,0,181,26,44884.70367,181,60.56067,-123.48484,14,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,3451,181,"Sunday, June 26, 2005",629,2,2493
4821,67,1,2008,67_1,0,181,74,57821.62921,181,60.56067,-123.48484,14,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3452,181,"Friday, June 06, 2008",502,1,2781
4822,67,1,2008,67_1,0,181,74,57821.62921,181,60.56067,-123.48484,14,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3453,181,"Wednesday, June 18, 2008",503,2,2991
4823,67,1,2009,67_1,0,181,35,146848.3078,181,60.56067,-123.48484,14,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
4824,67,1,2010,67_1,0,181,259,146551.4865,181,60.56067,-123.48484,14,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
4825,67,1,2011,67_1,0,181,5,150723.0033,181,60.56067,-123.48484,14,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3454,181,"Tuesday, June 07, 2011",611,1,3165
4826,67,1,2011,67_1,0,181,5,150723.0033,181,60.56067,-123.48484,14,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3455,181,"Monday, June 20, 2011",525,2,3566
4827,67,1,2012,67_1,0,181,318,152856.1519,181,60.56067,-123.48484,14,318,SBW,M,15.67298944,Nahanni,NA,2324.603212,156729.8944,,NA,NA,NA,NA,NA,NA
4828,67,1,2013,67_1,0,181,310,138602.8566,181,60.56067,-123.48484,14,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
4829,67,1,2014,67_1,0,181,273,69119.17228,181,60.56067,-123.48484,14,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3457,181,"Saturday, June 14, 2014",536,2,4137
4830,67,1,2014,67_1,0,181,273,69119.17228,181,60.56067,-123.48484,14,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3456,181,"Friday, June 06, 2014",541,1,3715
4831,67,1,2015,67_1,0,181,31,149139.8446,181,60.56067,-123.48484,14,31,SBW,L,60.49094005,Dehcho,NA,3064.234252,606680.6982,,NA,NA,NA,NA,NA,NA
4832,67,1,2016,67_1,0,181,46,6009.831069,181,60.56067,-123.48484,14,46,SBW,M,96.67,Dehcho,NA,5990.599599,966730.4586,,NA,NA,NA,NA,NA,NA
4833,67,1,2017,67_1,0,181,139,4974.850341,181,60.56067,-123.48484,14,139,SBW,M,98.82824708,Dehcho,NA,5654.149325,958216.423,,3459,181,"Monday, June 19, 2017",606,2,4619
4834,67,1,2017,67_1,0,181,139,4974.850341,181,60.56067,-123.48484,14,139,SBW,M,98.82824708,Dehcho,NA,5654.149325,958216.423,,3458,181,"Tuesday, June 06, 2017",811,1,4419
4835,67,2,1998,67_2,0,182,23,41419.48423,182,60.55772,-123.48516,14,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,NA,NA,NA,NA,NA,NA
4836,67,2,1999,67_2,0,182,44,18641.95887,182,60.55772,-123.48516,14,44,SBW,L,16976.39919,Dehcho,NA,319894.3682,163962650.7,,3462,182,"Saturday, June 19, 1999",749,2,1347
4837,67,2,1999,67_2,0,182,44,18641.95887,182,60.55772,-123.48516,14,44,SBW,L,16976.39919,Dehcho,NA,319894.3682,163962650.7,,3461,182,"Wednesday, June 09, 1999",659,1,1346
4838,67,2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3464,182,"Saturday, June 17, 2000",631,2,1349
4839,67,2,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3463,182,"Thursday, June 08, 2000",630,1,1348
4840,67,2,2001,67_2,0,182,2511,0,182,60.55772,-123.48516,14,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,3465,182,"Tuesday, June 12, 2001",543,1,1350
4841,67,2,2001,67_2,0,182,2511,0,182,60.55772,-123.48516,14,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,3460,182,"Thursday, June 21, 2001",522,2,1345
4842,67,2,2002,67_2,0,182,1692,0,182,60.55772,-123.48516,14,1692,SBW,M,11797.96414,Dehcho,NA,241194.3682,113977484.6,,3467,182,"Friday, June 14, 2002",658,2,1655
4843,67,2,2002,67_2,0,182,1692,0,182,60.55772,-123.48516,14,1692,SBW,M,11797.96414,Dehcho,NA,241194.3682,113977484.6,,3466,182,"Thursday, June 06, 2002",527,1,1433
4844,67,2,2003,67_2,0,182,1436,0,182,60.55772,-123.48516,14,1436,SBW,M,1112.986095,Dehcho,NA,24737.46131,11129860.95,,NA,NA,NA,NA,NA,NA
4845,67,2,2004,67_2,0,182,0,543319.0222,182,60.55772,-123.48516,14,0,SBW,M,188.878788,Wood Buffalo,NA,5432.852883,1888787.88,,NA,NA,NA,NA,NA,NA
4846,67,2,2005,67_2,0,182,26,44627.25685,182,60.55772,-123.48516,14,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,3469,182,"Sunday, June 26, 2005",649,2,2494
4847,67,2,2005,67_2,0,182,26,44627.25685,182,60.55772,-123.48516,14,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,3468,182,"Sunday, June 12, 2005",518,1,2292
4848,67,2,2008,67_2,0,182,74,57549.08248,182,60.55772,-123.48516,14,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3471,182,"Wednesday, June 18, 2008",522,2,2992
4849,67,2,2008,67_2,0,182,74,57549.08248,182,60.55772,-123.48516,14,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3470,182,"Friday, June 06, 2008",532,1,2782
4850,67,2,2009,67_2,0,182,35,147074.8096,182,60.55772,-123.48516,14,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
4851,67,2,2010,67_2,0,182,259,146781.3839,182,60.55772,-123.48516,14,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
4852,67,2,2011,67_2,0,182,5,150936.7953,182,60.55772,-123.48516,14,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3472,182,"Tuesday, June 07, 2011",527,1,3163
4853,67,2,2011,67_2,0,182,5,150936.7953,182,60.55772,-123.48516,14,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3473,182,"Monday, June 20, 2011",552,2,3567
4854,67,2,2012,67_2,0,182,318,153085.6981,182,60.55772,-123.48516,14,318,SBW,M,15.67298944,Nahanni,NA,2324.603212,156729.8944,,NA,NA,NA,NA,NA,NA
4855,67,2,2013,67_2,0,182,310,138842.5143,182,60.55772,-123.48516,14,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
4856,67,2,2014,67_2,0,182,273,69435.26799,182,60.55772,-123.48516,14,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3474,182,"Friday, June 06, 2014",500,1,3716
4857,67,2,2014,67_2,0,182,273,69435.26799,182,60.55772,-123.48516,14,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3475,182,"Saturday, June 14, 2014",605,2,4138
4858,67,2,2015,67_2,0,182,31,149421.1025,182,60.55772,-123.48516,14,31,SBW,L,60.49094005,Dehcho,NA,3064.234252,606680.6982,,NA,NA,NA,NA,NA,NA
4859,67,2,2016,67_2,0,182,46,6308.585221,182,60.55772,-123.48516,14,46,SBW,M,96.67,Dehcho,NA,5990.599599,966730.4586,,NA,NA,NA,NA,NA,NA
4860,67,2,2017,67_2,0,182,138,5113.680598,182,60.55772,-123.48516,14,138,SBW,M,232.7144268,Dehcho,NA,6482.243584,2256343.031,,3477,182,"Monday, June 19, 2017",446,2,4617
4861,67,2,2017,67_2,0,182,138,5113.680598,182,60.55772,-123.48516,14,138,SBW,M,232.7144268,Dehcho,NA,6482.243584,2256343.031,,3476,182,"Tuesday, June 06, 2017",834,1,4420
4862,67,3,1998,67_3,0,183,23,41317.47594,183,60.55777,-123.48946,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,NA,NA,NA,NA,NA,NA
4863,67,3,1999,67_3,0,183,44,18414.44712,183,60.55777,-123.48946,6,44,SBW,L,16976.39919,Dehcho,NA,319894.3682,163962650.7,,3483,183,"Saturday, June 19, 1999",728,2,1356
4864,67,3,1999,67_3,0,183,44,18414.44712,183,60.55777,-123.48946,6,44,SBW,L,16976.39919,Dehcho,NA,319894.3682,163962650.7,,3482,183,"Wednesday, June 09, 1999",717,1,1355
4865,67,3,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3481,183,"Thursday, June 08, 2000",650,1,1354
4866,67,3,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3480,183,"Saturday, June 17, 2000",652,2,1353
4867,67,3,2001,67_3,0,183,2511,0,183,60.55777,-123.48946,6,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,3479,183,"Tuesday, June 12, 2001",603,1,1352
4868,67,3,2001,67_3,0,183,2511,0,183,60.55777,-123.48946,6,2511,SBW,S,19411.48257,Dehcho,NA,328201.4339,187496959.9,,3478,183,"Thursday, June 21, 2001",543,2,1351
4869,67,3,2002,67_3,0,183,1692,0,183,60.55777,-123.48946,6,1692,SBW,M,11797.96414,Dehcho,NA,241194.3682,113977484.6,,3485,183,"Friday, June 14, 2002",718,2,1656
4870,67,3,2002,67_3,0,183,1692,0,183,60.55777,-123.48946,6,1692,SBW,M,11797.96414,Dehcho,NA,241194.3682,113977484.6,,3484,183,"Thursday, June 06, 2002",548,1,1435
4871,67,3,2003,67_3,0,183,1436,0,183,60.55777,-123.48946,6,1436,SBW,M,1112.986095,Dehcho,NA,24737.46131,11129860.95,,NA,NA,NA,NA,NA,NA
4872,67,3,2004,67_3,0,183,0,543551.2664,183,60.55777,-123.48946,6,0,SBW,M,188.878788,Wood Buffalo,NA,5432.852883,1888787.88,,NA,NA,NA,NA,NA,NA
4873,67,3,2005,67_3,0,183,26,44763.67548,183,60.55777,-123.48946,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,3486,183,"Sunday, June 12, 2005",533,1,2293
4874,67,3,2005,67_3,0,183,26,44763.67548,183,60.55777,-123.48946,6,26,SBW,L,465.9781707,Dehcho,NA,13452.79641,4495550.15,,3487,183,"Sunday, June 26, 2005",706,2,2495
4875,67,3,2008,67_3,0,183,74,57669.61242,183,60.55777,-123.48946,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3489,183,"Wednesday, June 18, 2008",542,2,2993
4876,67,3,2008,67_3,0,183,74,57669.61242,183,60.55777,-123.48946,6,74,SBW,M,375.8485855,Dehcho,NA,11995.89366,3624725.27,,3488,183,"Friday, June 06, 2008",556,1,2783
4877,67,3,2009,67_3,0,183,35,146913.7434,183,60.55777,-123.48946,6,35,SBW,M,12.14751471,Dehcho,NA,1845.613194,121475.1471,,NA,NA,NA,NA,NA,NA
4878,67,3,2010,67_3,0,183,259,146622.8053,183,60.55777,-123.48946,6,259,SBW,M,19.93695031,Dehcho,NA,1692.511586,199369.5031,,NA,NA,NA,NA,NA,NA
4879,67,3,2011,67_3,0,183,5,150767.0089,183,60.55777,-123.48946,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3490,183,"Tuesday, June 07, 2011",544,1,3164
4880,67,3,2011,67_3,0,183,5,150767.0089,183,60.55777,-123.48946,6,5,SBW,M,434.1778474,Nahanni,NA,11883.65945,4205942.014,,3491,183,"Monday, June 20, 2011",615,2,3568
4881,67,3,2012,67_3,0,183,318,152926.8496,183,60.55777,-123.48946,6,318,SBW,M,15.67298944,Nahanni,NA,2324.603212,156729.8944,,NA,NA,NA,NA,NA,NA
4882,67,3,2013,67_3,0,183,310,139003.9382,183,60.55777,-123.48946,6,310,SBW,M,41.18462402,Dehcho,NA,2633.332356,411846.2402,,NA,NA,NA,NA,NA,NA
4883,67,3,2014,67_3,0,183,273,69391.14504,183,60.55777,-123.48946,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3492,183,"Friday, June 06, 2014",519,1,3717
4884,67,3,2014,67_3,0,183,273,69391.14504,183,60.55777,-123.48946,6,273,SBW,M,15.16272853,Nahanni National Park,Eastern Spruce Budworm,1977.534046,146728.7592,,3493,183,"Saturday, June 14, 2014",629,2,4139
4885,67,3,2015,67_3,0,183,31,149542.5297,183,60.55777,-123.48946,6,31,SBW,L,60.49094005,Dehcho,NA,3064.234252,606680.6982,,NA,NA,NA,NA,NA,NA
4886,67,3,2016,67_3,0,183,46,6230.877223,183,60.55777,-123.48946,6,46,SBW,M,96.67,Dehcho,NA,5990.599599,966730.4586,,NA,NA,NA,NA,NA,NA
4887,67,3,2017,67_3,0,183,138,4903.283192,183,60.55777,-123.48946,6,138,SBW,M,232.7144268,Dehcho,NA,6482.243584,2256343.031,,3495,183,"Monday, June 19, 2017",526,2,4618
4888,67,3,2017,67_3,0,183,138,4903.283192,183,60.55777,-123.48946,6,138,SBW,M,232.7144268,Dehcho,NA,6482.243584,2256343.031,,3494,183,"Tuesday, June 06, 2017",851,1,4421
4889,68,1,1998,68_1,0,184,23,37367.63727,184,60.50313,-123.43777,6,23,SBW,L,13491.7968,Dehcho,NA,162130.3217,130135122.7,,NA,NA,NA,NA,NA,NA
4890,68,1,1999,68_1,0,184,44,20664.43375,184,60.50313,-123.43777,6,44,SBW,L,16976.39919,Dehcho,NA,319894.3682,163962650.7,,3500,184,"Wednesday, June 16, 1999",640,1,1361
